"","Length","gencodeID","ensemblID","gene_type","Symbol","EntrezID","Class","NumTx","meanExprs","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000066248.14",4678,"ENSG00000066248.14","ENSG00000066248","protein_coding","NGEF",25791,"InGen",9,24.4576804595506,3.31479910536013,6.83601097671975,4.88904422077836,1.14324956435864e-06,0.000250505720651693,5.13943840050877
"ENSG00000092051.16",5307,"ENSG00000092051.16","ENSG00000092051","protein_coding","JPH4",84502,"InGen",5,38.2140572694708,1.51793225919895,7.37775158329774,4.90829592572482,1.03846089146338e-06,0.000230751335523632,5.13445166110542
"ENSG00000135269.17",4280,"ENSG00000135269.17","ENSG00000135269","protein_coding","TES",26136,"InGen",11,0.381964382444412,-1.61117034639007,0.512847476441544,-4.86585444568463,1.28303295748195e-06,0.000271189356330209,5.05815784863616
"ENSG00000197555.9",12412,"ENSG00000197555.9","ENSG00000197555","protein_coding","SIPA1L1",26037,"InGen",18,23.0465181326405,0.995831339887192,7.96325735965637,4.88845125728349,1.14663361633785e-06,0.000250505720651693,5.04239659769046
"ENSG00000151632.17",6461,"ENSG00000151632.17","ENSG00000151632","protein_coding","AKR1C2",1646,"InGen",10,0.66696742116975,-1.49929574504138,1.86215137249108,-4.87242725498734,1.24182442138224e-06,0.000267453954710388,5.01450875641309
"ENSG00000102996.4",4419,"ENSG00000102996.4","ENSG00000102996","protein_coding","MMP15",4324,"InGen",2,1.46103250010979,-1.26297049643828,2.53782399684919,-4.87029149996483,1.25507279308667e-06,0.000267453954710388,4.99713944929384
"ENSG00000164199.15",23499,"ENSG00000164199.15","ENSG00000164199","protein_coding","ADGRV1",84059,"InGen",11,15.5399524195789,1.84529451604874,8.28391454482188,4.85891773391935,1.32795035437855e-06,0.000278419784783336,4.97856252827667
"ENSG00000197594.11",8294,"ENSG00000197594.11","ENSG00000197594","protein_coding","ENPP1",5167,"InGen",4,0.332639346628903,-1.24193555856211,1.30996460234138,-4.84747264161154,1.40538994001229e-06,0.000289978790955868,4.97569309956876
"ENSG00000257913.2",2238,"ENSG00000257913.2","ENSG00000257913","antisense","RP11-386G11.5",NA,"InGen",4,0.790010167507732,3.741935827801,0.687073731927406,4.96524246993564,7.79890251384948e-07,0.000184323515959144,4.97306348336998
"ENSG00000215595.1",1604,"ENSG00000215595.1","ENSG00000215595","protein_coding","C20orf202",400831,"InGen",1,0.244870335473477,-1.74283361916898,-1.56911987232628,-4.87121012410676,1.24935784682974e-06,0.000267453954710388,4.93576500377095
"ENSG00000186642.15",7182,"ENSG00000186642.15","ENSG00000186642","protein_coding","PDE2A",5138,"InGen",27,32.0374488017376,1.77232856393523,7.40643383015252,4.8530630572107,1.3670361095615e-06,0.000284321638211039,4.92571395068229
"ENSG00000124772.11",6330,"ENSG00000124772.11","ENSG00000124772","protein_coding","CPNE5",57699,"InGen",8,12.0509152913795,2.88590316768369,5.9358235708076,4.84270493959586,1.43891608338199e-06,0.000294558585320984,4.90040186566423
"ENSG00000269387.1",169,"ENSG00000269387.1","ENSG00000269387","lincRNA","RP11-298J23.8",NA,"InGen",1,3.80559694039586,3.09920596989537,-1.07035016808702,4.94785938280879,8.51392014645936e-07,0.00019876151812033,4.89823515255189
"ENSG00000185053.13",2234,"ENSG00000185053.13","ENSG00000185053","protein_coding","SGCZ",137868,"InGen",2,1.99608042126196,1.68823625675786,1.83210563129116,4.81775697922853,1.62728829257827e-06,0.000325432623311152,4.82884669292927
"ENSG00000106852.15",5748,"ENSG00000106852.15","ENSG00000106852","protein_coding","LHX6",26468,"InGen",12,3.1658439454657,3.4765464431808,3.74644639125903,4.8338114103302,1.50352365252683e-06,0.000305379749362441,4.81263786825903
"ENSG00000151952.15",7075,"ENSG00000151952.15","ENSG00000151952","protein_coding","TMEM132D",121256,"InGen",2,7.12751152847082,1.92339747285702,5.22110029690638,4.79475706469922,1.82181126236465e-06,0.000358814009083002,4.70854636547526
"ENSG00000102385.12",8187,"ENSG00000102385.12","ENSG00000102385","protein_coding","DRP2",1821,"InGen",5,7.7497344909771,1.46358972258036,5.85668046587094,4.79513212161165,1.81846685783905e-06,0.000358814009083002,4.65348352454609
"ENSG00000166450.12",14566,"ENSG00000166450.12","ENSG00000166450","protein_coding","PRTG",283659,"InGen",6,0.465211890487751,-1.2418887897558,2.59363907823246,-4.78609740712777,1.90069606440443e-06,0.000371536062273582,4.64783614885963
"ENSG00000205035.8",2366,"ENSG00000205035.8","ENSG00000205035","transcribed_unprocessed_pseudogene","RP11-707M1.1",440040,"InGen",3,4.99994993142515,2.41040511709398,3.33035479877523,4.76242929868316,2.13342080864121e-06,0.000407828486640105,4.57314388683162
"ENSG00000136492.8",7991,"ENSG00000136492.8","ENSG00000136492","protein_coding","BRIP1",83990,"InGen",6,0.284455406421351,1.85223414875303,0.878065009966065,4.77880396029763,1.96967492897633e-06,0.000382146334354676,4.56584629738361
"ENSG00000006116.3",3088,"ENSG00000006116.3","ENSG00000006116","protein_coding","CACNG3",10368,"InGen",1,14.1794365968493,3.00481926529702,5.03566752960458,4.75526605198901,2.20909858975753e-06,0.000419212738222746,4.55915141786428
"ENSG00000061337.15",5706,"ENSG00000061337.15","ENSG00000061337","protein_coding","LZTS1",11178,"InGen",4,13.7768314460444,3.07249236983725,5.94697666827406,4.73691980080249,2.41487587558127e-06,0.000439034566527006,4.47663280258302
"ENSG00000086159.12",5129,"ENSG00000086159.12","ENSG00000086159","protein_coding","AQP6",363,"InGen",5,0.351056758306455,-1.53461183129456,1.07207189184085,-4.74522887382569,2.3194935253832e-06,0.000433828724265556,4.47469574554556
"ENSG00000146477.5",3348,"ENSG00000146477.5","ENSG00000146477","protein_coding","SLC22A3",6581,"InGen",1,0.739059338199876,-1.22811806041293,1.19671535120383,-4.73779520873231,2.40465182954926e-06,0.000439034566527006,4.46448693560063
"ENSG00000167964.12",2488,"ENSG00000167964.12","ENSG00000167964","protein_coding","RAB26",25837,"InGen",8,6.98876674613602,1.72778606713132,3.96448946303861,4.72969954704658,2.50081086489125e-06,0.000451500561565574,4.44227644094935
"ENSG00000241563.3",1130,"ENSG00000241563.3","ENSG00000241563","protein_coding","CORT",1325,"InGen",1,2.03485967803898,4.31449414038527,1.30857568827678,4.83113244527597,1.52352632641359e-06,0.000307043701039538,4.44099842053266
"ENSG00000266524.2",2458,"ENSG00000266524.2","ENSG00000266524","protein_coding","GDF10",2662,"InGen",1,1.40002430357753,-1.69509665604462,1.6147997504244,-4.72755593654787,2.52688473741249e-06,0.000453061720022414,4.42927376149002
"ENSG00000187123.14",5033,"ENSG00000187123.14","ENSG00000187123","protein_coding","LYPD6",130574,"InGen",5,2.6883885794041,-1.17724712802218,3.64525717713881,-4.74646553768892,2.30561083975553e-06,0.000433828724265556,4.38158386557411
"ENSG00000136144.11",4534,"ENSG00000136144.11","ENSG00000136144","protein_coding","RCBTB1",55213,"InGen",4,11.9847817627222,-0.890263772411152,5.74492426898021,-4.73944552776367,2.38549049856839e-06,0.000439034566527006,4.34819428844148
"ENSG00000164100.8",7009,"ENSG00000164100.8","ENSG00000164100","protein_coding","NDST3",9348,"InGen",2,7.80230795874846,1.84210934108458,5.70911181515673,4.71114873973122,2.73528922034847e-06,0.000487068829798763,4.29508393827757
"ENSG00000182968.4",2842,"ENSG00000182968.4","ENSG00000182968","protein_coding","SOX1",6656,"InGen",1,1.44010613765882,1.41024142943031,1.81834438110478,4.68979566704833,3.03135277631338e-06,0.000521914632308578,4.27026465123941
"ENSG00000226496.2",2439,"ENSG00000226496.2","ENSG00000226496","antisense","LINC00323",284835,"InGen",3,0.32568014334545,-2.74609528237466,-0.443150528528252,-4.69027270032591,3.02441466502757e-06,0.000521914632308578,4.26177984690194
"ENSG00000167281.18",9873,"ENSG00000167281.18","ENSG00000167281","protein_coding","RBFOX3",146713,"InGen",12,6.16587924676392,2.32539912516172,5.4231066579511,4.69372145260979,2.97470679323176e-06,0.000521914632308578,4.24957671360777
"ENSG00000217643.1",482,"ENSG00000217643.1","ENSG00000217643","processed_pseudogene","PTGES3P2",NA,"InGen",1,2.73564256440516,1.9149888986298,0.0833540606048299,4.74067948949026,2.37125934326361e-06,0.000439034566527006,4.23660972757835
"ENSG00000235257.8",6651,"ENSG00000235257.8","ENSG00000235257","processed_transcript","ITGA9-AS1",101928153,"InGen",19,1.62834340734581,0.838535389796394,3.13489005083379,4.67915405029661,3.19016142872043e-06,0.000545643531736011,4.19567561633355
"ENSG00000280800.1",923,"ENSG00000280800.1","ENSG00000280800","lincRNA","CH507-513H4.6",NA,"InGen",1,0.507253363297034,6.38373526355245,-1.82607598057521,4.69091602515433,3.01508211109727e-06,0.000521914632308578,4.18432017795545
"ENSG00000116539.11",13329,"ENSG00000116539.11","ENSG00000116539","protein_coding","ASH1L",55870,"InGen",8,29.3539706686567,0.397698591583421,8.52392022548063,4.69610632123562,2.94079295002235e-06,0.000520100238875382,4.16633306352906
"ENSG00000263677.1",358,"ENSG00000263677.1","ENSG00000263677","lincRNA","RP11-17A19.2",NA,"InGen",1,1.43850062831514,3.11027796119068,-0.825969817860879,4.77597327063582,1.9970899297307e-06,0.000384595140689916,4.13035638614366
"ENSG00000138678.10",3468,"ENSG00000138678.10","ENSG00000138678","protein_coding","GPAT3",84803,"InGen",8,0.483616730400284,-2.21445570821116,0.835992504049234,-4.64643155907001,3.73011544064902e-06,0.000617678606534988,4.07146111707211
"ENSG00000101670.11",13112,"ENSG00000101670.11","ENSG00000101670","protein_coding","LIPG",9388,"InGen",7,0.203416979655142,-2.2001409126596,1.3118198460157,-4.64662349091696,3.72670649287821e-06,0.000617678606534988,4.03961115866733
"ENSG00000137198.9",2232,"ENSG00000137198.9","ENSG00000137198","protein_coding","GMPR",2766,"InGen",4,2.84352173264962,-1.81699382196968,2.2538799729675,-4.65830293810231,3.5247995095758e-06,0.00059893946176439,4.0124395707834
"ENSG00000131844.15",6034,"ENSG00000131844.15","ENSG00000131844","protein_coding","MCCC2",64087,"InGen",9,4.52157158192539,-0.600671314509542,4.65543619722364,-4.65381636601612,3.60108620133463e-06,0.000607928825079855,3.98092122185039
"ENSG00000104756.15",4383,"ENSG00000104756.15","ENSG00000104756","protein_coding","KCTD9",54793,"InGen",11,3.06127310389923,-0.930902495036784,3.68622738607588,-4.63576926207143,3.92426455559158e-06,0.000645715379216898,3.93746930886152
"ENSG00000147647.12",3818,"ENSG00000147647.12","ENSG00000147647","protein_coding","DPYS",1807,"InGen",8,0.494299266436719,-1.55370670837928,0.808191290485993,-4.61722713027146,4.28521274279833e-06,0.000696293505545444,3.92703822876817
"ENSG00000120008.15",10837,"ENSG00000120008.15","ENSG00000120008","protein_coding","WDR11",55717,"InGen",17,5.99714966342052,-0.602713611007916,5.96683826349149,-4.63275223716637,3.98093833769374e-06,0.000650920974234981,3.86788990335596
"ENSG00000275142.1",394,"ENSG00000275142.1","ENSG00000275142","lincRNA","RP5-999L4.2",NA,"InGen",1,0.718846396371221,-2.55963528318135,-1.98035885827325,-4.6515827402459,3.639653747475e-06,0.000610475600818419,3.81756927730708
"ENSG00000170571.11",5257,"ENSG00000170571.11","ENSG00000170571","protein_coding","EMB",133418,"InGen",5,2.1320378109316,-1.22070423937328,3.5328459198219,-4.61433904858461,4.34422455146909e-06,0.000701497825398096,3.81523397469196
"ENSG00000176853.15",7246,"ENSG00000176853.15","ENSG00000176853","protein_coding","FAM91A1",157769,"InGen",8,7.12226164294144,-0.659779145131957,5.53553801637001,-4.59559218331041,4.74666175657514e-06,0.00075922366258245,3.70470286060054
"ENSG00000135439.11",6728,"ENSG00000135439.11","ENSG00000135439","protein_coding","AGAP2",116986,"InGen",4,56.2652646876963,1.60870522108903,8.20335904538132,4.59499219423966,4.7601145088445e-06,0.00075922366258245,3.69774203098749
"ENSG00000101333.16",6900,"ENSG00000101333.16","ENSG00000101333","protein_coding","PLCB4",5332,"InGen",13,3.48804716056022,-1.57125090367107,4.41231576457233,-4.58511293544403,4.98695155834024e-06,0.000790553454961766,3.65214924548205
"ENSG00000166831.8",2101,"ENSG00000166831.8","ENSG00000166831","protein_coding","RBPMS2",348093,"InGen",2,0.333506790664577,-1.73714533398386,-1.0649322659204,-4.53650014329609,6.26262827982658e-06,0.000957740058934891,3.60757325473526
"ENSG00000226137.5",4773,"ENSG00000226137.5","ENSG00000226137","lincRNA","BAIAP2-AS1",440465,"InGen",2,12.5391775051298,1.42877931415683,5.80865692846807,4.55760210897609,5.67455316197256e-06,0.000888717066897365,3.60755836535434
"ENSG00000224243.1",545,"ENSG00000224243.1","ENSG00000224243","lincRNA","LINC00403",100505996,"InGen",1,9.76137428754818,2.35318903730788,2.45227532863908,4.53342420036269,6.35307958505946e-06,0.000965891012002198,3.59466347697227
"ENSG00000198774.4",5682,"ENSG00000198774.4","ENSG00000198774","protein_coding","RASSF9",9182,"InGen",1,0.33654472582253,-2.99397283995658,0.095254603631249,-4.53184088901522,6.40012505175423e-06,0.000967386343578527,3.55628260487366
"ENSG00000162552.14",4527,"ENSG00000162552.14","ENSG00000162552","protein_coding","WNT4",54361,"InGen",3,0.558061446340649,-1.72387826071849,0.618038756441759,-4.51192840193208,7.02102734548669e-06,0.0010430438224455,3.49076480917464
"ENSG00000137509.10",12798,"ENSG00000137509.10","ENSG00000137509","protein_coding","PRCP",5547,"InGen",19,3.66129655176335,-0.78265856532765,5.50448877784026,-4.54527968773063,6.01119226788216e-06,0.000935802254972458,3.47746492494831
"ENSG00000256982.1",2154,"ENSG00000256982.1","ENSG00000256982","lincRNA","CTD-2555A7.2",NA,"InGen",1,1.97789221608513,2.70855462382471,2.00358111402644,4.54018204936986,6.15597977805029e-06,0.000947000960176044,3.47427223420265
"ENSG00000198695.2",525,"ENSG00000198695.2","ENSG00000198695","protein_coding","MT-ND6",4541,"InGen",1,144.693715453901,2.69722830604789,6.22920017874414,4.54198954208609,6.10426362476111e-06,0.000944634795931782,3.47070795720494
"ENSG00000196872.11",4705,"ENSG00000196872.11","ENSG00000196872","protein_coding","KIAA1211L",343990,"InGen",7,14.3034680850849,2.49048585361846,5.79634649800155,4.49764077006238,7.50165070055128e-06,0.00110185262662674,3.44312014986412
"ENSG00000163900.10",8668,"ENSG00000163900.10","ENSG00000163900","protein_coding","TMEM41A",90407,"InGen",7,1.62807129384663,-0.542293766253853,3.72411651982043,-4.52510956042547,6.60388678088364e-06,0.000992415309418571,3.43886568187551
"ENSG00000177464.4",3145,"ENSG00000177464.4","ENSG00000177464","protein_coding","GPR4",2828,"InGen",2,0.432727441744338,-1.99082816787925,-0.700097428319351,-4.49312206754978,7.66010281979882e-06,0.00110507812494221,3.42313772281605
"ENSG00000269707.1",443,"ENSG00000269707.1","ENSG00000269707","sense_overlapping","RP11-13J10.1",NA,"InGen",1,5.89753809234788,1.41742342109718,1.34881390288454,4.49299531347877,7.66459342796183e-06,0.00110507812494221,3.41821298670929
"ENSG00000114395.10",2086,"ENSG00000114395.10","ENSG00000114395","protein_coding","CYB561D2",11068,"InGen",6,1.82330543462893,-1.01467511863303,1.95026985340885,-4.48792183246238,7.84641878728151e-06,0.00112083074522937,3.3956857491247
"ENSG00000112414.14",8473,"ENSG00000112414.14","ENSG00000112414","protein_coding","ADGRG6",57211,"InGen",14,0.621871468229751,-1.24632969423078,2.22696027901776,-4.49393093706843,7.63150567569035e-06,0.00110507812494221,3.35575149393041
"ENSG00000166016.5",4973,"ENSG00000166016.5","ENSG00000166016","protein_coding","ABTB2",25841,"InGen",2,1.60649731861516,-1.46208295409959,2.91929388215628,-4.49217726517722,7.69363568791982e-06,0.00110507812494221,3.30527398558103
"ENSG00000267750.5",5403,"ENSG00000267750.5","ENSG00000267750","antisense","RUNDC3A-AS1",NA,"InGen",2,0.669998836481204,1.41583999868224,1.65616415738209,4.4658034103599,8.68847020410189e-06,0.00121442391594753,3.2996802510585
"ENSG00000175985.9",8097,"ENSG00000175985.9","ENSG00000175985","protein_coding","PLEKHD1",400224,"InGen",2,0.242879789065013,-2.56057099110069,0.456338062157908,-4.47675198141341,8.26138995052731e-06,0.0011672805213794,3.29581364688026
"ENSG00000118971.7",7157,"ENSG00000118971.7","ENSG00000118971","protein_coding","CCND2",894,"InGen",4,34.4717036259501,1.11410808865398,7.70866155107643,4.50201414568555,7.3512859025174e-06,0.00108590188007754,3.28837483710644
"ENSG00000210196.2",68,"ENSG00000210196.2","ENSG00000210196","Mt_tRNA","MT-TP",NA,"InGen",1,336.145717788077,1.8187386119576,4.40260936023627,4.47773030968663,8.22422097718073e-06,0.0011672805213794,3.22123414301234
"ENSG00000152760.9",3100,"ENSG00000152760.9","ENSG00000152760","protein_coding","TCTEX1D1",200132,"InGen",6,1.12549411865832,-2.06571614861576,1.77258620118283,-4.45498771257396,9.13105869877699e-06,0.00126946130508451,3.21544898776425
"ENSG00000102924.11",2594,"ENSG00000102924.11","ENSG00000102924","protein_coding","CBLN1",869,"InGen",3,1.4648763426773,-1.64252522644672,1.36914598800988,-4.46766369937639,8.6144444263617e-06,0.00121058554700839,3.21362827179464
"ENSG00000150556.16",3771,"ENSG00000150556.16","ENSG00000150556","protein_coding","LYPD6B",130576,"InGen",11,0.46696545150319,-2.55525062761628,0.26716235279074,-4.43786353915801,9.87619600880931e-06,0.00134430022951322,3.14834637527966
"ENSG00000148680.15",3131,"ENSG00000148680.15","ENSG00000148680","protein_coding","HTR7",3363,"InGen",3,1.44689582595586,-2.26809304189268,1.48158120076434,-4.44203903636218,9.68931944247426e-06,0.00133281971886479,3.11899380884638
"ENSG00000112319.17",8968,"ENSG00000112319.17","ENSG00000112319","protein_coding","EYA4",2070,"InGen",14,0.562589105672465,-1.40475239855651,2.23060794865355,-4.42873842287781,1.02966651732035e-05,0.00138700881436758,3.05808868387736
"ENSG00000145390.11",11950,"ENSG00000145390.11","ENSG00000145390","protein_coding","USP53",54532,"InGen",9,4.0409249915636,-0.85315439715237,5.46026292746563,-4.44340325764616,9.62899941080802e-06,0.00133156769511802,3.03845094976493
"ENSG00000151834.15",11930,"ENSG00000151834.15","ENSG00000151834","protein_coding","GABRA2",2555,"InGen",16,16.6386677961917,1.13005038412571,7.25453511399882,4.43956766395183,9.79951444641975e-06,0.00134088303462116,3.02387999740431
"ENSG00000236886.2",904,"ENSG00000236886.2","ENSG00000236886","antisense","AC007563.5",NA,"InGen",2,2.14856632264386,2.37380799350894,0.615281266044513,4.43039960734451,1.02188677239612e-05,0.00138369855774762,3.01313315029082
"ENSG00000231824.3",711,"ENSG00000231824.3","ENSG00000231824","protein_coding","AKAIN1",642597,"InGen",2,0.591432825323293,-2.87182279323278,-1.24400806841184,-4.39393747206788,1.20628068256562e-05,0.00154751730535728,3.01154606368912
