# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
GENE       CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT  ZFITTED_BASE  ZRESID_BASE
8431         1   27237975   27240567      5       2  130644      0.63115   -2.2204e-16      0.63115
10726        1   27248187   27273362     33       8  127866        1.311   -2.2204e-16        1.311
126695       1   27276047   27286901     13       4  129787       1.7987   -2.2204e-16       1.7987
388610       1   27320189   27327377      7       3  127640      0.22106    -2.498e-16      0.22106
115572       1   27331511   27339333      8       2  127656      -0.1715    -2.498e-16      -0.1715
6548         1   27425300   27481621     60       7  127923       2.5645   -4.4409e-16       2.5645
23038        1   27561007   27635124     96      13  122071      0.71212   -2.2204e-16      0.71212
84065        1   27648636   27662891     33       8  124597      0.61313   -2.2204e-16      0.61313
84958        1   27668483   27680423     28       9  122837       0.2214    -2.498e-16       0.2214
9064         1   27681670   27693558     28       9  125218      0.79881   -2.2204e-16      0.79881
8547         1   27695601   27701315      9       5  122133       2.2162   -4.4409e-16       2.2162
388611       1   27705596   27709823      3       1  129478      0.20785    -2.498e-16      0.20785
2827         1   27719148   27722318      3       2  127260     -0.56322   -2.2204e-16     -0.56322
10163        1   27730734   27816678    121       8  126543     0.079634   -2.6368e-16     0.079634
27245        1   27860756   27930463     68      11  121870        1.881   -2.2204e-16        1.881
2268         1   27938800   27961727     43       8  124943       2.4809   -4.4409e-16       2.4809
2537         1   27992572   27998724     11       3  118156      -2.8629   -4.4409e-16      -2.8629
199870       1   28052490   28089426     68       4  117672     -0.20404    -2.498e-16     -0.20404
23673        1   28099694   28150963     53       5  121071      -1.1565   -2.2204e-16      -1.1565
5511         1   28157252   28178183     23       4  124489      -3.4431   -4.4409e-16      -3.4431
9473         1   28199055   28213196     47       9  127623     -0.20928    -2.498e-16     -0.20928
6118         1   28218035   28241255     49       5  129183     -0.63697   -2.2204e-16     -0.63697
27293        1   28261456   28285663     68      10  127171     -0.24789    -2.498e-16     -0.24789
55113        1   28286504   28294604     16       6  123439    0.0018416   -2.6281e-16    0.0018416
2140         1   28296855   28415173    212      21  124211      -1.1498   -2.2204e-16      -1.1498
5724         1   28473677   28520447     51      12  127879       1.4028   -2.2204e-16       1.4028
22826        1   28526789   28559542     88      11  126715      0.53765   -2.2204e-16      0.53765
93974        1   28562602   28564616      7       3  129977      0.28111   -2.7756e-16      0.28111
83667        1   28585963   28609002     46       9  129029      0.71324   -2.2204e-16      0.71324
54797        1   28655513   28662478      8       4  118657       0.9541   -2.2204e-16       0.9541
65979        1   28696093   28826881    363      10  129072       1.5542   -2.2204e-16       1.5542
1104         1   28832455   28865708     64       9  126781       1.3596   -2.2204e-16       1.3596
54952        1   28879529   28905057     40       7  128206       2.5271   -4.4409e-16       2.5271
115273       1   28918712   28921098      6       3  117255      -1.7616   -2.2204e-16      -1.7616
6883         1   28929608   28975416     50       8  128464       2.7629   -4.4409e-16       2.7629
10691        1   28995234   29042115     61       6  127177       1.8529   -2.2204e-16       1.8529
51441        1   29063133   29096287     47       7  127671      0.78491   -2.2204e-16      0.78491
4985         1   29138654   29190208    156      19  129306       3.2583   -4.4409e-16       3.2583
2035         1   29213603   29446558    386      21  127398       2.3005   -4.4409e-16       2.3005
399474       1   29445937   29450421     10       3  128439       2.7253   -4.4409e-16       2.7253
6429         1   29474250   29508637     65      14  126970      0.53273   -2.2204e-16      0.53273
51102        1   29519385   29557460     93      15  126518      0.34222   -2.7756e-16      0.34222
10076        1   29563028   29653325    221      32  128122       0.7272   -2.2204e-16       0.7272
4146         1   31184124   31196432     32       4  129246       1.0442   -2.2204e-16       1.0442
7805         1   31205315   31230683     68      20  128819      0.82576   -2.2204e-16      0.82576
9672         1   31342313   31381480     80      25  128063       1.2012   -2.2204e-16       1.2012
9698         1   31404353   31538838    252      17  128285     0.041109   -2.6368e-16     0.041109
79570        1   31652592   31712734    216      16  128598       0.2239    -2.498e-16       0.2239
9410         1   31732415   31769644     99       8  127637       1.1713   -2.2204e-16       1.1713
51538        1   31769832   31838569    162      11  128607       1.3524   -2.2204e-16       1.3524
2170         1   31838100   31845923     13       6  127132       1.6789   -2.2204e-16       1.6789
347735       1   31882412   31907527     69       8  128499      0.43497   -2.7756e-16      0.43497
64129        1   32042086   32053290     11       6  128133       1.0475   -2.2204e-16       1.0475
3061         1   32083290   32093214     24       4  124114     0.050216   -2.6368e-16     0.050216
553115       1   32095463   32110838     25       4  128226      0.14971    -2.498e-16      0.14971
1307         1   32117848   32169768     98      19  127403     -0.89818   -2.2204e-16     -0.89818
576          1   32192718   32230494     37       8  127250      -1.6114   -2.2204e-16      -1.6114
90853        1   32256023   32281630     42      10  129416      -1.5058   -2.2204e-16      -1.5058
8073         1   32372022   32403988     38       8  126473    -0.020135   -2.6368e-16    -0.020135
10657        1   32479295   32526460     22      13  124871       1.1223   -2.2204e-16       1.1223
55116        1   32538503   32568467     40       6  127541      -2.8555   -4.4409e-16      -2.8555
23633        1   32573644   32642169     73      10  124335     -0.71337   -2.2204e-16     -0.71337
200081       1   32645293   32663886     23       6  125843      -1.6505   -2.2204e-16      -1.6505
79140        1   32666202   32670991      3       2  118203      -1.0558   -2.2204e-16      -1.0558
55721        1   32671236   32674288      5       1  130644     -0.74854   -2.2204e-16     -0.74854
149069       1   32674695   32681797      9       4  120506      -1.0322   -2.2204e-16      -1.0322
56063        1   32680040   32687954     13       5  120657      0.10088   -2.6368e-16      0.10088
8668         1   32687971   32697205     12       2  122011     -0.65994   -2.2204e-16     -0.65994
84734        1   32712818   32714461      2       1  125629      0.64142   -2.2204e-16      0.64142
3932         1   32716840   32751766     33      14  124164     -0.81493   -2.2204e-16     -0.81493
3065         1   32757708   32799227     22      12  118696      -0.1478    -2.498e-16      -0.1478
81629        1   32818365   32830098      4       2  121874      0.78427   -2.2204e-16      0.78427
55108        1   32830704   32860062     21      11  121645     -0.56249   -2.2204e-16     -0.56249
728116       1   32930658   32953460     21       7  124106     -0.97264   -2.2204e-16     -0.97264
653121       1   33004772   33071542    160       9  127358     -0.58598   -2.2204e-16     -0.58598
339487       1   33086421   33116565     76       6  127879      -1.4709   -2.2204e-16      -1.4709
5928         1   33116749   33151812     72       4  130388      -1.0639   -2.2204e-16      -1.0639
81493        1   33145507   33168361     48       4  128516     -0.74207   -2.2204e-16     -0.74207
57648        1   33207492   33240571     53      14  127506     0.042119   -2.6368e-16     0.042119
8565         1   33240840   33283633     69       9  128706     -0.18082    -2.498e-16     -0.18082
64766        1   33282368   33324480     56       9  127722      0.19302    -2.498e-16      0.19302
252995       1   33327869   33338093     10       3  130644      0.44504   -2.7756e-16      0.44504
3208         1   33351688   33360247     11       4  127518      0.15582    -2.498e-16      0.15582
113452       1   33360196   33367041      8       2  130148      0.30517   -2.7756e-16      0.30517
127544       1   33402050   33430467     50       7  129150     -0.11295   -2.6368e-16     -0.11295
204          1   33473541   33502512     42       8  126161     -0.15292    -2.498e-16     -0.15292
113451       1   33546711   33586132     46      11  126608      0.53962   -2.2204e-16      0.53962
55223        1   33611000   33647671     69       5  128392       1.1116   -2.2204e-16       1.1116
149076       1   33721908   33766321     75      13  128617       1.0782   -2.2204e-16       1.0782
127550       1   33772367   33786699     32       9  129742     -0.27193   -2.7756e-16     -0.27193
1912         1   33789224   33841194    139      17  128761     -0.21394    -2.498e-16     -0.21394
7579         1   33938232   33962105     50       7  128612       1.7793   -2.2204e-16       1.7793
114784       1   33979609   34631443   1717     151  129080      -1.6531   -2.2204e-16      -1.6531
127540       1   34326076   34330392      8       4  129297      -1.7265   -2.2204e-16      -1.7265
84970        1   34632624   34684732    183      24  127678       1.5543   -2.2204e-16       1.5543
2709         1   35220648   35224113      8       3  130644      -1.1963   -2.2204e-16      -1.1963
127534       1   35225342   35229325     18       9  126237      -2.0914   -4.4409e-16      -2.0914
2707         1   35246790   35251967     16       6  130436     -0.64826   -2.2204e-16     -0.64826
2701         1   35258559   35261351     11       3  127067     -0.43766   -2.7756e-16     -0.43766
113444       1   35315963   35325417     28      10  128739      0.22237    -2.498e-16      0.22237
58512        1   35331037   35391083     94      26  128655       2.3058   -4.4409e-16       2.3058
100506144    1   35447127   35450948      7       2  130644       1.1119   -2.2204e-16       1.1119
9204         1   35451766   35497569     63       4  127778       1.3556   -2.2204e-16       1.3556
79830        1   35525387   35581460     65       8  128498       1.9593   -2.2204e-16       1.9593
