r.name	seqnames	start	end	width	strand	Length	gencodeID	ensemblID	gene_type	Symbol	EntrezID	exon_gencodeID	exon_libdID	Class	meanExprs	NumTx	gencodeTx	MGI_Symbol	logFC	AveExpr	t	P.Value	adj.P.Val	B
e90527	chr1	201464383	201464894	512	-	512	ENSG00000224818.1	ENSG00000224818	3prime_overlapping_ncRNA	NA	NA	ENSE00001691644.1	e90527	InGen	0.823548895404899	1	ENST00000430471.1	RP11-134G8.10	0.389635103336202	-1.41541223662892	3.90530359539509	0.000255369756930067	0.0851750110696122	0.389940316784655
e91500	chr1	202710258	202710417	160	-	160	ENSG00000143858.11	ENSG00000143858	protein_coding	NA	127833	ENSE00001305848.3	e91500	InGen	2.13092931844348	1	ENST00000367268.4	SYT2	1.17299409093788	-2.59076387960307	3.78559038428332	0.000375560751663084	0.0978119576471055	-0.128769786956092
e92009	chr1	203181162	203182134	973	-	973	ENSG00000133048.12	ENSG00000133048	protein_coding	NA	1116	ENSE00001860976.1	e92009	InGen	2.54494504783064	1	ENST00000473185.1	CHI3L1	0.955786212959049	0.447321605678864	4.01957210487138	0.000175789587893036	0.0759139703100475	0.681548859961849
e92017	chr1	203181162	203181285	124	-	124	ENSG00000133048.12	ENSG00000133048	protein_coding	NA	1116	ENSE00003563608.1	e92017	InGen	17.3899851735041	3	ENST00000255409.7;ENST00000404436.2;ENST00000472064.1	CHI3L1	0.934863430052883	0.211407514074374	4.06947277495956	0.000149107224060097	0.0721272040769022	0.847516932173672
e92018	chr1	203180470	203180652	183	-	183	ENSG00000133048.12	ENSG00000133048	protein_coding	NA	1116	ENSE00001045187.1	e92018	InGen	14.1879184723667	1	ENST00000255409.7	CHI3L1	0.884382156681545	0.539099607505981	3.78804520902737	0.0003726238264187	0.0978119576471055	-0.013582633524245
e92021	chr1	203182731	203182805	75	-	75	ENSG00000133048.12	ENSG00000133048	protein_coding	NA	1116	ENSE00001558126.1	e92021	InGen	22.4268632613624	1	ENST00000404436.2	CHI3L1	0.890636638219835	-0.102840059073529	3.87457886394997	0.000282097872372676	0.0893978753062952	0.286854462530131
e92025	chr1	203179761	203180133	373	-	373	ENSG00000133048.12	ENSG00000133048	protein_coding	NA	1116	ENSE00001948042.1	e92025	InGen	4.18259436514317	1	ENST00000478742.1	CHI3L1	0.888728936307691	-0.202298441706214	3.92143653111298	0.000242329016404612	0.0834975583397331	0.426647324187179
e92029	chr1	203179998	203180652	655	-	655	ENSG00000133048.12	ENSG00000133048	protein_coding	NA	1116	ENSE00001818332.1	e92029	InGen	4.65143363565427	1	ENST00000472064.1	CHI3L1	0.92495019373651	0.817092585118619	3.96654467172079	0.000209181468589895	0.0810310996867769	0.496808344130743
e92593	chr1	204198942	204199258	317	-	317	ENSG00000174567.7	ENSG00000174567	protein_coding	NA	127845	ENSE00001813271.1	e92593	InGen	0.709220376606954	1	ENST00000475517.1	GOLT1A	0.691241822353785	-2.70756765823536	3.78261080904656	0.000379155332532266	0.0978119576471055	-0.0963057947844872
e98569	chr1	220148293	220151406	3114	-	3114	ENSG00000118873.15	ENSG00000118873	protein_coding	NA	25782	ENSE00001427382.2	e98569	InGen	3.92378536504168	1	ENST00000358951.6	RAB3GAP2	0.174338360346361	3.56181798712756	3.82171454988567	0.000334501333635485	0.0945808489355528	-0.104630947852248
e99674	chr1	224157352	224162047	4696	+	4696	ENSG00000143756.11	ENSG00000143756	protein_coding	NA	23219	ENSE00001634534.1	e99674	InGen	3.33412109960967	1	ENST00000366862.9	FBXO28	0.166119925979223	3.95298845060833	3.95464031729686	0.000217477997445809	0.081280691812687	0.283613964780169
e101204	chr1	227317005	227317714	710	-	710	ENSG00000143776.18	ENSG00000143776	protein_coding	NA	8476	ENSE00001937488.1	e101204	InGen	8.88888087596703	1	ENST00000334218.9	CDC42BPA	0.159924089203587	2.66455465842849	3.80293957105799	0.000355271450784493	0.0973224057068414	-0.116891343530633
e101241	chr1	227317005	227318474	1470	-	1470	ENSG00000143776.18	ENSG00000143776	protein_coding	NA	8476	ENSE00001937562.1	e101241	InGen	6.19584635025542	1	ENST00000366769.7	CDC42BPA	0.15760911032851	3.19700416167341	3.9466772731409	0.000223203784552415	0.0819827714380311	0.29133228813305
e101298	chr1	227317005	227318125	1121	-	1121	ENSG00000143776.18	ENSG00000143776	protein_coding	NA	8476	ENSE00002206005.2	e101298	InGen	7.48802146389118	2	ENST00000366764.6;ENST00000366766.6	CDC42BPA	0.160014515482473	3.08024679159577	3.94182995866555	0.000226760063711496	0.0822687856164934	0.281997971064391
e102116	chr1	228277160	228277313	154	+	154	ENSG00000154358.20	ENSG00000154358	protein_coding	NA	84033	ENSE00003731094.1	e102116	InGen	1.51024194595091	5	ENST00000284548.15;ENST00000422127.5;ENST00000570156.6;ENST00000366707.9;ENST00000636875.1	OBSCN	0.718977069832751	-2.34116578699878	3.84724638948591	0.000308120122110212	0.0922420063294678	0.101774519991841
e102118	chr1	228278689	228278955	267	+	267	ENSG00000154358.20	ENSG00000154358	protein_coding	NA	84033	ENSE00003724058.1	e102118	InGen	1.33893066791922	6	ENST00000284548.15;ENST00000422127.5;ENST00000570156.6;ENST00000366707.9;ENST00000636875.1;ENST00000366706.6	OBSCN	0.720004581199989	-1.74930635140691	4.23796947379239	8.49587386922961e-05	0.0593390173412923	1.29887921720671
e102119	chr1	228279175	228279444	270	+	270	ENSG00000154358.20	ENSG00000154358	protein_coding	NA	84033	ENSE00003739525.1	e102119	InGen	1.32401337832994	6	ENST00000284548.15;ENST00000422127.5;ENST00000570156.6;ENST00000366707.9;ENST00000636875.1;ENST00000366706.6	OBSCN	0.874352928462514	-1.80220235031888	3.84260389492462	0.000312763397787324	0.0926242385802873	0.181683483111578
e102120	chr1	228279821	228280087	267	+	267	ENSG00000154358.20	ENSG00000154358	protein_coding	NA	84033	ENSE00003716664.1	e102120	InGen	1.22137734563279	6	ENST00000284548.15;ENST00000422127.5;ENST00000570156.6;ENST00000366707.9;ENST00000636875.1;ENST00000366706.6	OBSCN	0.71260014430697	-1.93002989376292	3.78412856220789	0.00037732019861354	0.0978119576471055	0.00824420762796851
e102122	chr1	228280530	228280796	267	+	267	ENSG00000154358.20	ENSG00000154358	protein_coding	NA	84033	ENSE00003467421.1	e102122	InGen	0.780669885212067	7	ENST00000284548.15;ENST00000422127.5;ENST00000570156.6;ENST00000366707.9;ENST00000636875.1;ENST00000366706.6;ENST00000366704.1	OBSCN	0.905376228435494	-2.55469830899875	4.58042408694421	2.63107725142014e-05	0.0390879414164104	2.02398223711215
e102130	chr1	228288625	228288888	264	+	264	ENSG00000154358.20	ENSG00000154358	protein_coding	NA	84033	ENSE00002379086.1	e102130	InGen	1.59183468247103	6	ENST00000284548.15;ENST00000422127.5;ENST00000570156.6;ENST00000366707.9;ENST00000636875.1;ENST00000483539.2	OBSCN	0.783241855178678	-1.49329633347626	4.05123775088605	0.000158369329994572	0.073179170301964	0.791968738301178
e102131	chr1	228291898	228292161	264	+	264	ENSG00000154358.20	ENSG00000154358	protein_coding	NA	84033	ENSE00002339635.1	e102131	InGen	1.52946748617414	6	ENST00000284548.15;ENST00000422127.5;ENST00000570156.6;ENST00000366707.9;ENST00000636875.1;ENST00000483539.2	OBSCN	0.872540335415209	-1.51690916091824	4.72205869841007	1.60382198655712e-05	0.0390879414164104	2.75180181888376
e102133	chr1	228293353	228293616	264	+	264	ENSG00000154358.20	ENSG00000154358	protein_coding	NA	84033	ENSE00002398935.1	e102133	InGen	1.61320424445216	6	ENST00000284548.15;ENST00000422127.5;ENST00000570156.6;ENST00000366707.9;ENST00000636875.1;ENST00000483539.2	OBSCN	0.712883572517346	-1.51544380036036	3.93624159488503	0.000230927787689149	0.0822687856164934	0.464696239630812
e102135	chr1	228294780	228295043	264	+	264	ENSG00000154358.20	ENSG00000154358	protein_coding	NA	84033	ENSE00002356246.1	e102135	InGen	1.5281526860216	6	ENST00000284548.15;ENST00000422127.5;ENST00000570156.6;ENST00000366707.9;ENST00000636875.1;ENST00000483539.2	OBSCN	0.635354683248273	-1.54844442108423	3.7574689257391	0.000410829492567972	0.0996764719712176	-0.0288068415471239
e102136	chr1	228306372	228306638	267	+	267	ENSG00000154358.20	ENSG00000154358	protein_coding	NA	84033	ENSE00001069807.1	e102136	InGen	0.865988275562712	5	ENST00000284548.15;ENST00000422127.5;ENST00000570156.6;ENST00000366707.9;ENST00000636875.1	OBSCN	0.88297094886101	-2.41243277062401	4.03421397901943	0.000167516205121404	0.0746598786700457	0.552968511555471
e102137	chr1	228306901	228307167	267	+	267	ENSG00000154358.20	ENSG00000154358	protein_coding	NA	84033	ENSE00001069827.1	e102137	InGen	0.902656136219362	5	ENST00000284548.15;ENST00000422127.5;ENST00000570156.6;ENST00000366707.9;ENST00000636875.1	OBSCN	0.921738777595793	-2.4137516398478	4.4141619601354	4.66962326896713e-05	0.048120062906076	1.55809741653792
e102144	chr1	228317464	228317751	288	+	288	ENSG00000154358.20	ENSG00000154358	protein_coding	NA	84033	ENSE00001069850.1	e102144	InGen	0.772021725950662	5	ENST00000284548.15;ENST00000422127.5;ENST00000570156.6;ENST00000366707.9;ENST00000636875.1	OBSCN	0.918273170404232	-2.57084116759332	4.57898484251801	2.64426870799588e-05	0.0390985800898981	2.00662694602238
e102146	chr1	228318884	228319254	371	+	371	ENSG00000154358.20	ENSG00000154358	protein_coding	NA	84033	ENSE00001069854.1	e102146	InGen	1.01683561931193	5	ENST00000284548.15;ENST00000422127.5;ENST00000570156.6;ENST00000366707.9;ENST00000636875.1	OBSCN	0.785910301009764	-1.79722875692204	4.01664295695276	0.000177491409308766	0.0761547075680393	0.650044036315119
e102147	chr1	228321344	228322214	871	+	871	ENSG00000154358.20	ENSG00000154358	protein_coding	NA	84033	ENSE00001069867.1	e102147	InGen	0.961096226818477	5	ENST00000284548.15;ENST00000422127.5;ENST00000570156.6;ENST00000366707.9;ENST00000636875.1	OBSCN	0.845420057386566	-0.545945927307741	4.40069772612255	4.88987972712704e-05	0.0488540073158445	1.88352018907519
e102159	chr1	228337944	228338144	201	+	201	ENSG00000154358.20	ENSG00000154358	protein_coding	NA	84033	ENSE00001069805.1	e102159	InGen	1.54419701749936	6	ENST00000284548.15;ENST00000422127.5;ENST00000570156.6;ENST00000366707.9;ENST00000636875.1;ENST00000636476.1	OBSCN	0.803189987170298	-2.0202294648749	3.81758405585894	0.000338968195162262	0.0952237839597038	0.0864705538258077
e102165	chr1	228341095	228341253	159	+	159	ENSG00000154358.20	ENSG00000154358	protein_coding	NA	84033	ENSE00001069842.1	e102165	InGen	1.25017476135244	6	ENST00000284548.15;ENST00000422127.5;ENST00000570156.6;ENST00000366707.9;ENST00000636875.1;ENST00000636476.1	OBSCN	0.804218438539882	-2.65661659508991	3.91326392250701	0.000248852921772461	0.0844356186257847	0.166327510303182
e102167	chr1	228342119	228342232	114	+	114	ENSG00000154358.20	ENSG00000154358	protein_coding	NA	84033	ENSE00001069840.1	e102167	InGen	1.79591555766699	6	ENST00000284548.15;ENST00000422127.5;ENST00000570156.6;ENST00000366707.9;ENST00000636875.1;ENST00000636476.1	OBSCN	0.791771303197686	-2.59983542128074	4.06162262940035	0.000153028516962361	0.0724599172947274	0.565859854101513
e102168	chr1	228349890	228350057	168	+	168	ENSG00000154358.20	ENSG00000154358	protein_coding	NA	84033	ENSE00001273763.1	e102168	InGen	1.64431568741661	6	ENST00000284548.15;ENST00000422127.5;ENST00000570156.6;ENST00000366707.9;ENST00000636875.1;ENST00000636476.1	OBSCN	0.728304971149259	-2.10932350335875	3.81116968780619	0.000346018680849329	0.0957864601372891	0.0507356186811068
e102171	chr1	228352951	228353062	112	+	112	ENSG00000154358.20	ENSG00000154358	protein_coding	NA	84033	ENSE00001273743.1	e102171	InGen	1.26504140943753	6	ENST00000284548.15;ENST00000422127.5;ENST00000570156.6;ENST00000366707.9;ENST00000636875.1;ENST00000636476.1	OBSCN	0.778540219176069	-3.11093708142496	3.78747535475866	0.000373303622931974	0.0978119576471055	-0.30160023570152
e102173	chr1	228359597	228361250	1654	+	1654	ENSG00000154358.20	ENSG00000154358	protein_coding	NA	84033	ENSE00003610907.1	e102173	InGen	0.660962615223381	2	ENST00000284548.15;ENST00000474237.1	OBSCN	0.802510222352038	-0.163989371468812	4.58999106313988	2.54500924745151e-05	0.0390879414164104	2.47859144564784
e102267	chr1	228371023	228373081	2059	+	2059	ENSG00000154358.20	ENSG00000154358	protein_coding	NA	84033	ENSE00001228331.1	e102267	InGen	0.164428457816708	5	ENST00000422127.5;ENST00000570156.6;ENST00000366707.9;ENST00000636875.1;ENST00000636476.1	OBSCN	0.982524917720168	-2.037717892495	4.75700000404507	1.41826369400897e-05	0.0390879414164104	2.76854101857248
e102274	chr1	228377052	228377291	240	+	240	ENSG00000154358.20	ENSG00000154358	protein_coding	NA	84033	ENSE00001228294.1	e102274	InGen	0.53121243516684	5	ENST00000422127.5;ENST00000570156.6;ENST00000366707.9;ENST00000636875.1;ENST00000636476.1	OBSCN	1.02562117624747	-3.68167478170131	4.03785611242793	0.000165517367656653	0.0744606871267231	0.0251829707690616
e102275	chr1	228377489	228377712	224	+	224	ENSG00000154358.20	ENSG00000154358	protein_coding	NA	84033	ENSE00001228287.1	e102275	InGen	0.636881134504797	5	ENST00000422127.5;ENST00000570156.6;ENST00000366707.9;ENST00000636875.1;ENST00000636476.1	OBSCN	0.791500288960387	-3.22016154494445	3.85679908767168	0.000298773386290079	0.091257804280206	-0.212367968715788
e102307	chr1	228277505	228277666	162	+	162	ENSG00000154358.20	ENSG00000154358	protein_coding	NA	84033	ENSE00001944542.1	e102307	InGen	2.36332762644304	3	ENST00000570156.6;ENST00000366707.9;ENST00000366706.6	OBSCN	0.759031482835831	-1.6765041801169	4.37885199122652	5.26892387294495e-05	0.0498311619866982	1.70967714975345
e102327	chr1	228298454	228298717	264	+	264	ENSG00000154358.20	ENSG00000154358	protein_coding	NA	84033	ENSE00002338706.1	e102327	InGen	1.70895608445512	3	ENST00000570156.6;ENST00000366707.9;ENST00000483539.2	OBSCN	0.667025877057541	-1.38292352665383	3.96463497693564	0.000210491532488207	0.0810310996867769	0.559083384883433
e102331	chr1	228304303	228304566	264	+	264	ENSG00000154358.20	ENSG00000154358	protein_coding	NA	84033	ENSE00002351853.1	e102331	InGen	1.8619922398747	2	ENST00000570156.6;ENST00000366707.9	OBSCN	0.634864136233278	-1.26183105965291	3.92267375806704	0.000241355850182755	0.0834975583397331	0.447188909040672
e102332	chr1	228305123	228305386	264	+	264	ENSG00000154358.20	ENSG00000154358	protein_coding	NA	84033	ENSE00002604035.1	e102332	InGen	1.73109129436656	2	ENST00000570156.6;ENST00000366707.9	OBSCN	0.763193023361555	-1.40719400249763	4.29065534196137	7.11127103142426e-05	0.0555196706574663	1.50247544401344
e102618	chr1	228277178	228277313	136	+	136	ENSG00000154358.20	ENSG00000154358	protein_coding	NA	84033	ENSE00001879731.1	e102618	InGen	1.62686398564125	1	ENST00000366706.6	OBSCN	0.753670722265876	-2.42028387094881	3.94935348183935	0.000221263449909378	0.0816682019308371	0.340116407611946
e102629	chr1	228280208	228280445	238	+	238	ENSG00000154358.20	ENSG00000154358	protein_coding	NA	84033	ENSE00001442371.1	e102629	InGen	1.42509913828303	1	ENST00000366704.1	OBSCN	0.711724814433557	-1.82210611404476	3.91232033817577	0.000249616952730747	0.084441104835055	0.38078101962521
e102705	chr1	228356151	228356344	194	+	194	ENSG00000154358.20	ENSG00000154358	protein_coding	NA	84033	ENSE00001868354.1	e102705	InGen	0.688679815119793	1	ENST00000474237.1	OBSCN	0.72265349626927	-3.09184888801923	3.97738438068078	0.00020189301329476	0.0803655683277242	0.124792176718246
e105671	chr1	237654274	237654414	141	+	141	ENSG00000198626.15	ENSG00000198626	protein_coding	NA	6262	ENSE00000908166.1	e105671	InGen	3.4118065746777	2	ENST00000366574.6;ENST00000360064.7	RYR2	0.604602797705799	-1.34924970044813	3.90842427680408	0.000252795621586944	0.084736599007258	0.406082571742637
e105672	chr1	237655821	237655984	164	+	164	ENSG00000198626.15	ENSG00000198626	protein_coding	NA	6262	ENSE00000908167.1	e105672	InGen	3.51941102067655	2	ENST00000366574.6;ENST00000360064.7	RYR2	0.620056404308582	-1.09113382973686	3.92324279355601	0.000240909528357783	0.0834975583397331	0.454185644326965
e105710	chr1	237785969	237786036	68	+	68	ENSG00000198626.15	ENSG00000198626	protein_coding	NA	6262	ENSE00001165752.1	e105710	InGen	7.49612968095542	2	ENST00000366574.6;ENST00000609119.1	RYR2	0.678133022779262	-1.29768506241561	4.45935346042325	3.99870914040418e-05	0.0457869732351829	2.00674415919072
e105711	chr1	237787988	237788135	148	+	148	ENSG00000198626.15	ENSG00000198626	protein_coding	NA	6262	ENSE00000908206.1	e105711	InGen	4.59458915953159	1	ENST00000366574.6	RYR2	0.641478643276204	-0.855138659500747	4.09446236755695	0.000137260529803664	0.069611868284405	0.954216571298517
e105713	chr1	237792105	237792323	219	+	219	ENSG00000198626.15	ENSG00000198626	protein_coding	NA	6262	ENSE00003518284.1	e105713	InGen	2.79442387601704	3	ENST00000366574.6;ENST00000360064.7;ENST00000608590.5	RYR2	0.604472569414009	-1.0546519664221	4.27310460152954	7.54621707666265e-05	0.0570053365080979	1.48137950196222
e105720	chr1	237819036	237819192	157	+	157	ENSG00000198626.15	ENSG00000198626	protein_coding	NA	6262	ENSE00000908215.1	e105720	InGen	3.13383346634642	3	ENST00000366574.6;ENST00000360064.7;ENST00000608590.5	RYR2	0.541923636999852	-1.30313920236861	4.28799404703433	7.17562179280338e-05	0.0557400424885413	1.51052819235571
e105814	chr1	237787954	237788135	182	+	182	ENSG00000198626.15	ENSG00000198626	protein_coding	NA	6262	ENSE00003725194.1	e105814	InGen	3.74780987606646	1	ENST00000360064.7	RYR2	0.634096261679491	-0.850083720146255	4.03862490296983	0.000165098402170786	0.0744606871267231	0.790126762902432
e110486	chr2	8677978	8678334	357	-	357	ENSG00000235092.5	ENSG00000235092	antisense	NA	100506299	ENSE00001786296.1	e110486	InGen	0.78859466146763	1	ENST00000412712.1	ID2-AS1	-0.544632642790472	-1.97662481219202	-3.96365372993247	0.000211167747634425	0.0810310996867769	0.491344258408518
e110499	chr2	8677978	8678286	309	-	309	ENSG00000235092.5	ENSG00000235092	antisense	NA	100506299	ENSE00001749375.1	e110499	InGen	0.805821771510336	1	ENST00000433340.1	ID2-AS1	-0.576218077941251	-2.14424252391062	-3.95323378534397	0.000218478955927237	0.0814839662508959	0.430340619541173
e110504	chr2	8677854	8678286	433	-	433	ENSG00000235092.5	ENSG00000235092	antisense	NA	100506299	ENSE00001746051.1	e110504	InGen	0.596524413219363	1	ENST00000421298.1	ID2-AS1	-0.565465077623258	-2.09477995557243	-3.911552704003	0.000250240180496931	0.0845716932286072	0.329635648561962
e110506	chr2	8677869	8678286	418	-	418	ENSG00000235092.5	ENSG00000235092	antisense	NA	100506299	ENSE00001653559.1	e110506	InGen	0.604558195718111	1	ENST00000418957.1	ID2-AS1	-0.568487546163084	-2.12658469305876	-3.91080318063984	0.000250850149884371	0.0846600859489145	0.320933899442609
e110930	chr2	9422966	9423176	211	-	211	ENSG00000119185.12	ENSG00000119185	protein_coding	NA	9270	ENSE00001873736.1	e110930	InGen	2.69029114387773	1	ENST00000494563.5	ITGB1BP1	0.310233958066759	-1.04185511987095	3.95726629344249	0.000215621038888021	0.0811823457397294	0.55300439572328
e110945	chr2	9422802	9423176	375	-	375	ENSG00000119185.12	ENSG00000119185	protein_coding	NA	9270	ENSE00001832415.1	e110945	InGen	3.61002685977717	1	ENST00000460001.5	ITGB1BP1	0.263817795041263	0.29286726710746	4.16139267939475	0.00010984245619229	0.0651588515083863	1.1210128488735
e110949	chr2	9422802	9423228	427	-	427	ENSG00000119185.12	ENSG00000119185	protein_coding	NA	9270	ENSE00001895747.1	e110949	InGen	3.17064009452616	1	ENST00000497105.1	ITGB1BP1	0.26361377171561	0.292971267823276	4.15522265191383	0.000112129666574832	0.0653328270826631	1.10206057722335
e114718	chr2	24943636	24947748	4113	-	4113	ENSG00000115137.11	ENSG00000115137	protein_coding	NA	51277	ENSE00001227172.1	e114718	InGen	2.42087681890377	2	ENST00000264711.6;ENST00000534855.5	DNAJC27	0.281432015244666	3.28444254947177	4.13558883391106	0.000119718869416464	0.0668383224989383	0.873506965610868
e120626	chr2	36355926	36356623	698	+	698	ENSG00000150938.9	ENSG00000150938	protein_coding	NA	51232	ENSE00001072061.4	e120626	InGen	2.11444203196648	1	ENST00000280527.6	CRIM1	0.37694198401747	0.448742209950194	4.19776535806712	9.72500817997671e-05	0.0629237056276048	1.22592312485702
